0	1	0	0	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	233.03
0	1	0	0	2	1	3	1	1	0	3	0	0	2	0	0	0	0	0	0	1	1	855.104
0	1	0	0	2	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	427.552
0	1	0	4	1	0	1	0	1	0	0	0	0	0	1	1	2	1	0	1	1	0	42.621
0	0	0	2	2	0	1	0	0	0	2	2	2	2	2	0	1	0	0	1	1	1	238.133
0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	189.27
0	2	0	2	2	1	3	1	1	1	0	0	0	3	3	0	0	1	0	1	0	0	218.951
0	0	0	0	0	0	0	0	2	0	2	3	2	0	2	0	1	0	0	1	1	1	218.951
0	2	0	0	2	2	3	1	1	1	0	0	0	0	0	0	2	0	0	0	1	1	78.862
0	2	0	2	2	3	3	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	82.332
0	0	0	0	2	1	2	0	1	0	3	0	0	0	0	0	0	0	0	1	1	1	84.551
0	0	0	0	2	3	3	1	1	0	3	0	0	0	0	0	0	0	0	1	1	1	43.339
0	0	0	0	3	2	3	1	1	0	0	99	0	99	0	0	0	0	0	1	1	1	86.677
0	2	1	1	2	0	1	0	1	0	2	2	1	3	1	0	1	1	0	0	1	0	254.634
0	2	0	0	3	1	3	1	1	1	2	3	3	3	3	0	0	0	0	1	1	0	232.808
0	2	0	0	3	0	1	1	1	0	0	3	3	0	99	0	0	0	0	0	0	0	232.808
0	2	0	0	1	0	3	1	1	0	0	2	1	3	2	0	0	0	0	0	1	0	2291.703
0	2	0	2	1	1	3	0	1	0	1	1	1	2	2	0	1	1	0	0	0	0	249.884
1	1	0	0	2	1	2	1	1	1	1	1	1	1	3	0	0	0	0	1	1	1	148.536
0	0	0	0	99	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	338.003
0	2	0	0	2	1	99	1	1	0	3	99	99	3	3	0	0	0	0	1	1	1	169.001
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	190.126
0	2	0	2	2	1	2	1	1	1	0	3	3	3	3	0	2	0	0	0	1	1	78.536
0	0	0	0	3	0	2	1	1	0	0	1	0	1	0	0	2	1	0	1	1	1	782.413
0	0	0	2	1	0	1	1	1	0	3	3	1	0	0	0	1	1	0	1	1	1	588.204
0	2	1	4	3	2	3	1	1	0	3	3	1	2	0	0	0	0	0	1	1	1	232.492
0	2	1	1	1	2	2	1	2	1	2	3	3	3	3	0	2	1	0	0	0	0	439.214
0	0	0	1	2	2	3	1	2	0	3	3	3	3	2	0	2	0	0	1	1	1	651.426
4	2	0	3	3	3	3	1	1	0	1	2	0	3	2	0	0	0	0	0	0	0	296.713
0	2	1	0	2	3	3	1	1	1	3	3	3	3	3	1	2	1	1	0	0	0	148.357
0	1	1	3	3	0	3	1	1	1	2	3	2	3	2	1	2	0	0	0	1	0	278.169
0	2	1	1	0	1	1	0	1	0	3	3	3	3	3	1	1	0	0	0	0	0	99.778
2	2	0	3	2	1	1	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	114.745
0	0	1	1	2	3	3	1	1	0	0	0	0	0	0	1	2	1	0	0	0	0	38.248
1	2	1	0	2	1	2	1	1	0	1	1	1	2	2	0	0	1	0	0	1	0	76.496
0	1	0	0	99	1	1	1	1	0	0	0	0	99	0	0	0	0	0	1	1	0	145.06
0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	94.149
0	1	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	334.672
0	0	0	0	1	0	0	1	1	0	3	2	1	3	3	0	1	0	0	1	1	1	573.723
0	0	0	0	1	0	0	1	1	0	2	1	0	1	2	0	0	0	0	1	1	1	80.746
0	2	0	0	1	0	2	1	1	0	3	3	3	3	3	1	0	1	0	0	0	0	286.861
0	0	0	1	2	2	3	1	1	0	2	2	2	2	2	0	0	0	0	1	1	1	828.711
0	1	0	0	3	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	414.355
0	0	0	1	0	0	1	0	2	0	0	0	0	1	0	0	1	0	0	0	1	0	21.485
0	1	0	0	2	3	3	1	1	0	2	3	3	3	1	1	0	0	0	1	1	1	58.283
0	1	0	1	0	0	0	1	1	0	2	3	2	2	0	1	2	0	1	1	1	1	34.713
0	2	1	0	2	2	3	1	1	0	99	0	99	99	99	0	0	0	0	1	1	0	32.564
0	1	0	0	1	0	0	0	1	0	3	2	1	3	2	1	2	0	1	0	1	0	31.847
0	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	80.47
0	2	1	3	3	2	3	1	1	0	3	0	0	3	0	1	2	1	1	0	1	1	94.195
0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	37.468
0	1	0	0	2	1	2	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	27.662
0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	0	0	0	1	1	31.586
0	0	0	1	3	2	3	1	1	0	0	0	0	0	99	1	0	0	0	0	1	0	16.785
0	2	0	1	1	0	1	1	1	0	0	2	0	3	3	1	2	0	0	0	0	0	65.568
3	2	0	3	3	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	131.777
0	2	0	0	2	0	0	0	1	0	3	3	0	0	0	1	2	0	0	0	1	1	93.669
0	1	0	3	1	1	1	1	1	0	2	3	2	2	2	0	0	0	0	0	1	0	637.47
0	1	0	0	2	1	2	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1154.955
0	1	0	1	3	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	183.168
0	1	0	1	3	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	274.006
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	1	0	0	1	0	1325.579
0	2	0	1	2	0	3	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	2567.437
0	1	1	0	3	1	1	1	1	2	0	0	0	0	0	0	2	0	1	0	1	0	1765.113
0	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	310.108
0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	102.129
0	2	1	1	3	1	2	1	1	0	99	99	99	99	99	0	0	0	0	0	1	1	102.129
0	0	0	0	3	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	102.618
0	2	1	0	3	3	3	1	1	2	0	0	0	0	0	0	0	1	0	0	1	0	141.652
0	0	0	0	3	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	55.13
0	0	0	1	3	3	3	1	1	0	3	3	3	3	3	0	0	0	0	0	1	0	234.691
0	0	0	0	3	1	1	1	1	0	3	0	0	3	3	0	0	0	0	1	1	1	122.862
0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	52.655
0	0	0	0	2	1	1	0	1	0	99	99	99	99	99	0	0	0	0	0	1	0	158.284
0	2	1	3	3	1	3	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	245.724
0	0	0	1	3	0	0	1	1	0	3	3	3	0	0	0	1	0	0	0	1	1	368.586
0	2	1	0	3	3	3	1	1	1	3	3	3	3	3	0	0	0	0	0	1	1	82.695
0	1	0	0	2	1	1	1	1	0	99	99	99	0	0	0	0	0	0	1	1	1	82.695
0	2	0	2	2	1	2	1	1	0	1	3	3	3	2	1	2	1	0	0	1	1	165.391
0	0	0	0	3	1	2	1	1	0	3	3	3	3	3	0	1	0	0	0	1	0	106.374
0	0	0	0	3	3	3	0	1	0	3	3	3	3	3	0	1	0	0	0	0	0	53.187
0	0	0	0	3	2	2	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	104.053
0	0	0	1	3	3	3	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	40.772
0	2	0	0	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	115.183
4	2	1	3	3	3	3	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	187.371
0	2	0	0	3	2	3	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	59.285
0	2	1	0	3	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	127.819
0	2	1	0	3	1	2	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	169.883
0	2	0	2	2	3	3	1	1	0	2	3	3	2	2	0	2	0	0	1	1	1	78.632
0	1	0	0	3	1	2	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	74.077
0	0	0	0	3	1	2	1	1	0	0	3	3	0	3	1	2	0	0	0	0	0	74.077
0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	238.898
0	1	0	0	3	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	625.178
0	0	0	0	2	2	2	1	1	0	3	3	3	3	3	0	2	1	1	0	0	0	937.767
3	1	0	4	3	3	3	1	1	0	3	3	3	3	0	0	0	1	0	0	1	1	773.665
0	2	0	3	1	0	2	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	606.553
0	1	0	2	2	2	2	1	1	1	2	1	0	1	1	0	1	0	0	0	1	1	2327.781
0	2	1	1	3	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1223.3
0	2	0	0	3	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	392.973
0	0	0	3	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	219.204
0	2	0	0	3	1	2	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	438.408
0	1	1	0	2	1	3	1	1	0	0	99	0	99	0	1	0	1	1	0	0	0	219.204
0	0	0	0	99	0	0	1	1	0	1	1	0	1	1	0	1	0	0	0	1	1	1187.76
0	2	0	2	3	2	3	1	2	0	1	1	1	1	1	1	0	1	1	0	1	0	195.179
0	1	0	0	2	1	1	0	1	0	2	2	1	3	0	0	0	0	0	1	1	0	195.179
0	1	1	1	2	2	2	0	1	0	1	1	1	2	1	0	0	1	0	0	1	0	353.737
0	1	0	1	2	1	2	0	1	0	1	2	2	1	1	1	0	0	0	0	0	0	419.644
1	2	0	4	3	3	3	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	839.289
0	2	0	0	3	2	3	1	1	0	1	1	1	2	1	0	0	0	0	0	1	1	419.644
0	2	1	4	3	2	2	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	839.289
0	1	0	4	2	2	3	1	1	0	0	1	1	0	1	1	0	0	0	0	1	0	606.542
0	1	0	1	3	2	3	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	427.954
0	0	0	0	2	1	2	1	1	0	1	1	1	1	1	0	0	0	0	0	1	0	1443.823
0	1	0	0	3	2	3	1	1	0	0	0	1	2	1	0	1	0	0	1	1	1	615.621
1	1	0	4	2	1	3	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	281.929
3	2	1	4	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	660.772
0	0	0	0	3	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1619.169
2	1	1	4	2	1	3	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	221.015
0	1	0	4	2	1	3	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	663.044
0	2	1	0	3	1	3	1	1	0	1	2	3	3	3	0	1	1	0	1	0	0	1631.319
0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	1	2	1	1	0	1	0	2147.206
2	2	1	3	3	3	3	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	420.879
0	0	0	2	2	0	1	0	0	0	1	0	1	1	1	1	2	0	1	0	1	0	242.375
0	0	0	0	2	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	374.618
0	0	0	0	1	0	0	1	1	0	3	3	3	3	3	0	0	0	0	0	1	0	875.044
0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	181.328
2	2	0	4	3	2	3	1	1	0	1	1	1	3	1	0	0	0	0	0	1	0	102.46
0	2	0	3	2	0	1	1	1	1	3	3	3	3	3	0	0	0	0	1	1	1	281.93
0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	1	0	389.027
0	0	0	0	2	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	1	1	129.676
0	2	0	1	3	3	2	1	1	0	3	3	2	3	3	0	0	0	0	0	1	0	545.824
0	0	0	2	3	3	3	0	1	0	3	3	2	3	2	1	1	0	0	1	1	0	846.197
0	0	0	2	1	0	0	1	1	1	2	2	0	1	1	0	1	0	1	0	0	0	188.044
0	2	0	0	3	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	126.929
0	1	0	0	3	3	3	1	1	0	3	3	3	3	3	0	1	0	0	0	1	0	150.492
0	1	0	1	2	3	3	1	1	0	3	3	3	3	3	0	0	0	0	1	1	1	150.492
0	1	0	1	3	2	3	1	1	0	3	3	2	3	1	1	1	0	0	0	0	0	105.775
0	0	0	0	3	2	3	0	1	0	3	3	2	2	3	0	1	0	0	1	1	1	423.098
0	1	1	1	3	0	3	1	1	0	0	2	0	0	0	0	0	1	0	1	1	0	174.217
0	2	0	0	3	2	3	1	1	0	1	3	2	2	2	0	0	0	0	1	1	1	875.044
0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	105.775
0	2	0	0	1	0	1	1	1	0	2	0	0	0	0	0	1	0	0	0	1	1	211.549
0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	105.775
2	2	1	4	3	2	3	1	1	0	1	3	0	3	1	0	1	0	1	0	1	0	427.167
0	0	0	0	3	1	0	0	1	0	0	3	0	0	0	0	1	0	0	1	1	0	85.433
0	1	0	0	3	2	3	0	0	0	3	1	1	3	2	0	0	0	0	0	1	0	234.01
0	1	0	0	1	0	0	1	0	0	2	2	0	2	1	0	1	0	0	1	1	1	380.788
0	0	0	1	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	176.291
0	0	0	0	2	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	426.483
0	2	0	0	3	2	2	1	1	0	1	1	1	1	0	0	0	0	0	0	1	1	246.807
0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	230.082
0	1	0	0	3	2	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	163.055
0	1	0	2	2	1	2	1	1	0	3	3	2	3	3	0	0	0	0	0	1	1	177.701
3	2	1	3	3	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	105.423
0	2	0	1	3	1	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	105.423
0	1	0	1	2	1	2	1	1	0	2	2	2	2	2	0	1	0	0	1	1	1	187.574
0	2	1	4	2	1	2	1	1	0	1	2	1	1	2	0	0	1	1	1	1	0	66.397
0	0	0	0	99	1	2	0	2	0	2	1	0	2	2	0	0	1	1	1	1	1	267.715
0	0	0	0	2	1	1	0	1	0	0	0	0	2	0	0	0	1	0	1	1	1	1307.653
2	2	1	4	1	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	1	1	428.171
3	2	1	4	3	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	142.724
0	0	0	1	3	1	3	1	1	1	1	1	1	2	1	0	1	0	0	0	1	1	598.012
0	0	0	0	2	0	0	1	1	0	1	2	2	2	1	0	0	0	0	1	1	1	603.973
0	0	0	0	2	2	2	0	1	0	0	0	0	0	0	0	2	0	0	1	1	1	669.338
0	2	0	2	2	0	2	1	1	0	0	3	3	3	3	0	0	0	0	1	0	0	371.166
0	0	0	0	3	2	3	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	254.168
0	1	0	1	3	1	2	1	1	1	0	0	0	0	0	0	2	0	0	0	1	0	849.545
0	0	0	1	3	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3194.804
2	1	0	2	3	2	3	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	215.876
2	2	1	4	3	2	3	1	1	0	2	2	0	0	0	1	2	0	0	0	1	0	3092.756
0	2	1	2	3	3	3	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	9278.267
0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6185.511
0	0	0	0	3	1	2	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	81.586
1	2	1	4	2	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	290.017
0	0	0	0	2	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	145.008
0	0	1	2	3	2	3	1	1	0	0	2	0	2	1	1	2	0	1	1	1	1	178.428
1	2	1	4	1	1	2	1	1	0	0	0	0	0	0	1	2	1	1	1	1	1	1972.101
0	2	0	0	2	1	2	0	2	0	0	0	0	0	0	0	1	1	1	1	1	0	3138.297
0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	47.434
0	1	0	0	2	1	2	0	1	0	2	2	2	2	2	0	1	1	0	1	1	0	107.561
0	1	0	0	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	215.122
0	1	0	0	3	3	3	1	1	0	3	3	2	3	2	0	0	0	0	1	1	1	295.621
0	1	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	102.267
0	2	0	2	99	1	1	1	1	1	0	0	0	0	99	0	1	0	0	0	1	1	114.523
99	0	0	0	0	3	3	0	0	0	1	1	0	0	3	0	2	0	0	0	1	0	28.497
0	0	0	0	99	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	77.205
0	2	1	4	3	2	3	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	105.084
3	2	1	4	2	2	2	1	1	0	0	0	0	0	0	1	2	1	1	0	1	0	432.553
0	0	0	1	1	0	0	1	1	1	0	0	0	0	99	0	0	0	0	0	1	1	629.747
0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	346.799
0	1	0	0	2	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	161.12
0	0	0	0	3	0	2	1	1	0	0	0	0	3	0	0	0	0	0	1	1	1	1037.797
0	2	1	0	2	3	3	1	1	0	3	3	3	3	3	0	0	0	0	1	1	1	594.761
0	2	1	4	3	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	577.768
0	2	1	0	2	1	2	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	569.771
0	2	1	4	3	1	2	1	1	0	0	0	0	0	1	1	2	1	1	0	1	0	339.863
0	2	0	1	2	1	2	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	339.863
0	2	0	0	3	2	2	2	2	1	0	2	2	0	99	1	0	0	0	0	1	1	436.529
0	2	0	0	3	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	848.806
0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	1697.611
3	2	1	4	3	1	3	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	610.079
0	2	0	1	3	1	2	1	1	1	0	0	0	2	0	0	0	0	0	1	1	1	2261.62
0	2	0	0	2	1	1	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	238.727
0	0	0	0	3	2	3	1	1	0	2	0	0	2	3	0	1	0	0	1	1	1	1079.329
0	2	0	2	2	0	3	1	1	0	3	3	3	3	3	0	1	0	1	1	1	1	301.113
0	0	0	0	2	2	3	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	457.918
0	2	0	0	2	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1333.837
0	2	1	0	3	3	3	1	1	1	3	3	3	99	0	0	0	0	0	0	1	0	1666.745
0	0	0	0	2	0	1	0	0	0	1	1	0	1	1	0	1	1	0	1	1	0	549.49
0	1	0	0	1	1	1	0	0	0	1	1	1	2	1	0	1	0	0	1	1	1	1485.41
0	1	0	0	3	1	2	1	1	0	0	1	1	2	1	0	1	0	0	1	1	1	1145.887
0	0	0	1	2	1	2	1	1	0	2	2	1	2	1	0	1	0	0	0	1	1	572.944
0	0	0	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2742.739
0	2	0	1	3	2	3	1	1	1	0	1	0	1	0	0	1	0	0	0	1	0	339.061
0	2	0	0	3	3	3	0	1	0	0	3	2	0	3	0	0	1	1	1	0	0	589.448
0	2	0	1	2	2	3	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	589.448
0	1	0	1	2	1	3	1	1	0	0	2	0	2	3	0	0	0	0	0	1	0	632.65
0	1	0	0	2	1	2	1	1	0	1	1	1	1	0	0	0	0	0	0	1	1	258.791
0	2	1	2	3	2	2	1	1	0	2	2	2	3	2	0	0	0	0	0	1	0	258.791
0	0	0	0	2	2	3	1	1	0	3	3	3	3	3	0	2	0	0	0	1	0	185.09
0	2	0	0	1	0	3	1	1	1	3	3	0	0	0	0	1	0	0	1	1	1	92.545
0	2	0	1	3	3	3	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	185.09
0	0	0	0	2	2	3	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	92.545
0	0	0	0	99	0	0	0	1	0	3	3	3	3	3	0	0	0	0	1	1	1	93.851
0	1	0	4	2	0	1	1	1	1	2	2	3	2	1	1	0	0	0	0	0	0	93.851
0	2	0	0	3	3	3	0	1	0	3	3	3	3	3	0	0	0	0	0	1	1	53.093
0	1	0	0	2	0	3	1	1	0	3	3	3	3	3	0	0	0	0	0	1	0	137.785
0	2	0	1	3	3	3	1	1	0	3	3	2	3	2	0	0	0	0	1	1	1	2463.581
0	2	1	4	2	0	1	1	1	1	3	3	3	3	3	1	0	0	0	0	1	0	1944.944
2	2	1	4	3	3	3	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	391.031
0	0	0	1	3	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1458.937
0	1	0	0	2	0	0	1	1	1	3	3	3	3	3	0	1	0	0	0	1	0	342.152
0	1	0	3	3	3	3	0	1	0	2	2	2	2	0	1	2	0	0	0	1	0	669.813
0	1	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1815.501
0	2	0	0	3	2	2	1	1	0	3	3	3	3	0	0	1	0	0	0	1	1	554.913
0	1	0	0	2	1	3	0	1	0	2	2	2	3	3	0	0	0	0	0	1	0	1084.459
0	0	0	0	3	0	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0	1	593.064
99	1	0	3	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	15432.441
0	1	0	2	3	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0	1	1	148.82
0	2	0	1	3	3	3	0	2	0	3	0	0	3	99	0	0	0	0	1	1	1	209.44
0	1	0	0	3	1	2	1	1	1	1	3	2	2	2	0	0	1	0	0	1	0	39.695
0	1	0	1	3	2	3	1	1	0	0	0	0	0	0	1	2	0	0	0	1	0	79.39
0	1	0	1	3	2	3	1	1	1	3	3	2	3	3	0	0	0	0	1	1	1	180.998
0	2	1	0	2	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	118.356
0	1	0	0	2	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	114.007
0	0	0	2	2	2	3	1	1	1	2	2	0	2	0	0	2	0	0	0	1	0	94.025
0	1	0	1	3	3	3	1	1	0	3	0	0	0	0	0	0	0	0	1	1	1	274.239
0	2	0	1	2	0	3	1	1	1	3	3	2	3	3	0	0	0	0	0	0	0	187.959
0	0	0	0	99	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	84.843
3	2	0	3	3	3	3	1	1	2	3	3	3	3	3	0	0	0	0	1	0	0	84.843
0	1	0	0	99	2	3	1	2	0	0	0	0	0	0	0	1	1	0	0	1	0	133.428
0	2	0	1	3	3	3	1	1	1	1	2	2	2	2	0	1	0	0	0	1	0	238.155
0	1	0	1	2	0	0	1	1	1	2	2	2	2	1	0	0	0	0	1	1	1	162.434
0	2	0	3	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1399.768
3	2	1	4	3	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	222.646
0	0	0	0	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	222.646
2	1	0	3	3	1	2	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	492.511
0	1	0	0	3	3	3	1	1	1	1	3	3	3	3	0	1	0	0	0	0	0	1081.16
0	1	0	1	2	1	2	1	1	1	2	3	99	3	99	0	2	1	1	1	1	0	458.866
